"TIME (America/New York)","DAI-ETH Pool ROI (USD)","DAI-ETH HODL ROI (USD)","Impermanent Gain/Loss","DAI-ETH Pool Value","DAI-ETH HODL Value"
"2021-02-02 15:00:00",0.5058432913940394,0.544071126402397,-0.02475781999591331,1.5013263235268295,1.5394394892974566
"2021-02-02 16:00:00",0.49853592870604047,0.5348687083033166,-0.02367158793499624,1.4940408801996594,1.5302646750181705
"2021-02-02 17:00:00",0.5047895155371263,0.5446055012821782,-0.02577744654670755,1.5002757086041996,1.5399722612520363
"2021-02-02 18:00:00",0.49473006587976154,0.529965820626215,-0.023030419550177594,1.490246433541445,1.5253764941742571
"2021-02-02 19:00:00",0.49824872084831573,0.5349474064594464,-0.023908757692083338,1.4937545338583167,1.5303431371092033
"2021-02-02 20:00:00",0.4972857204297525,0.534070921895903,-0.023978814108991053,1.4927944220816007,1.5294692816722313
"2021-02-02 21:00:00",0.5053805404932565,0.5430514254694578,-0.024413240125642832,1.5008649607060423,1.538422847086746
"2021-02-02 22:00:00",0.5082070434874806,0.5482884846797309,-0.025887579471690847,1.5036829852461837,1.54364419707395
"2021-02-02 23:00:00",0.5151539292846123,0.5581329317144437,-0.027583655768407933,1.510609032978623,1.553459114441678
"2021-02-03 00:00:00",0.5111661774265064,0.551872662240356,-0.026230557315884306,1.5066332428877929,1.547217623439571
"2021-02-03 01:00:00",0.5224483102881463,0.5674418558331378,-0.028705081070504068,1.5178815335615365,1.5627401152622689
"2021-02-03 02:00:00",0.512777570959376,0.5544587330500232,-0.02681393928603304,1.508239802841464,1.5497959370019758
"2021-02-03 03:00:00",0.5061720288054714,0.5439759919096756,-0.02448481278354997,1.5016540748487177,1.5393446401727076
"2021-02-03 04:00:00",0.5026118663374273,0.5411412561555251,-0.025000556999046242,1.498104591539363,1.5365184075678466
"2021-02-03 05:00:00",0.5146175748864894,0.5553146579349102,-0.026166462741665897,1.5100742874435178,1.5506492944316541
"2021-02-03 06:00:00",0.5068546544117487,0.5464584382687352,-0.02560934253190994,1.502334652832944,1.5418196401191822
"2021-02-03 07:00:00",0.5095204691941546,0.5494756314337241,-0.025786247572412102,1.5049924711659313,1.5448277828307453
"2021-02-03 08:00:00",0.5140842156414565,0.5565143087921178,-0.027259687181152792,1.5095425280771608,1.5518453467840208
"2021-02-03 09:00:00",0.5181601716479849,0.560219571999911,-0.026957359788797985,1.5136062577368876,1.5555394955850594
"2021-02-03 10:00:00",0.5407429827652477,0.5910706150645324,-0.03163130022185945,1.5361213288490974,1.5862979970346343
"2021-02-03 11:00:00",0.543460479182315,0.5957732012078547,-0.032782053230336006,1.5388306737911306,1.5909864771746136
"2021-02-03 12:00:00",0.5580673375256431,0.6172395503190473,-0.03658840323422152,1.5533937170109628,1.6123884352500886
"2021-02-03 13:00:00",0.5629565094655422,0.6228781086607977,-0.03692304361952525,1.5582682232597667,1.6180100800212218
"2021-02-03 14:00:00",0.5461329419234953,0.6012192292427316,-0.034402714077627294,1.541495120141497,1.5964161691579386
"2021-02-03 15:00:00",0.556447044581668,0.6138814011618354,-0.03558771824176188,1.5517782843410983,1.6090403592870284
"2021-02-03 16:00:00",0.5533382007658185,0.6107294630211604,-0.03563060313536204,1.5486787658964216,1.6058978757844171
"2021-02-03 17:00:00",0.5559359435017779,0.6146526611601479,-0.03636492173876049,1.5512687163736958,1.6098093057931937
"2021-02-03 18:00:00",0.5714566672201364,0.6350919038342557,-0.03891844639735298,1.566742883713504,1.6301872383675609
"2021-02-03 19:00:00",0.5764953227288627,0.6423720390419827,-0.040110714714521656,1.5717664251362182,1.6374455358867381
"2021-02-03 20:00:00",0.5849621771309788,0.6539235138760244,-0.04169560210401302,1.5802078821351055,1.6489623606074895
"2021-02-03 21:00:00",0.5775316265841852,0.6430028499301321,-0.039848514778127786,1.5727996204667414,1.6380744545776527
"2021-02-03 22:00:00",0.5621982000826522,0.6208569769872789,-0.03618997711547445,1.557512188522011,1.615995010988402
"2021-02-03 23:00:00",0.5693904413740281,0.6321703619138903,-0.03846407336195368,1.5646828557737824,1.6272744599825861
"2021-02-04 00:00:00",0.5646349711366394,0.6271851604112713,-0.03844073237419543,1.5599416501722816,1.6223042122239109
